deal_id,datetime,pair,timeframe,direction,profit_loss,entry_price,take_price,stop_price,take_dist_perc,stop_dist_perc,best_price,worst_price,best_price_perc,worst_price_perc,current_price,current_price_perc,status,finish_time,indicators
269,2024-07-31 17:20:31,OPUSDT,5m,short,1.37,1.645,1.621,1.661,1.49,0.95,1.616,1.652,1.76,0.43,1.619,1.58,win,2024-07-31 19:47:05,
270,2024-07-31 17:26:09,JOEUSDT,5m,short,1.17,0.3642,0.3593,0.3678,1.35,1.0,0.3606,0.3679,0.99,1.02,0.3671,-0.8,loss,2024-07-31 21:56:11,RSI:51;
271,2024-08-01 16:10:33,MATICUSDT,5m,short,1.44,0.4997,0.4937,0.5032,1.2,0.7,0.4935,0.5012,1.24,0.3,0.4939,1.16,win,2024-08-01 17:48:03,RSI:57;
272,2024-08-01 16:15:58,GALAUSDT,5m,short,1.4,0.02208,0.02162,0.02238,2.09,1.35,0.02158,0.02217,2.26,0.41,0.02161,2.13,win,2024-08-01 17:46:14,RSI:57;
273,2024-08-01 20:55:21,DOTUSDT,5m,long,1.52,5.122,5.237,5.053,2.24,1.35,5.143,5.026,0.41,1.87,5.048,-1.44,loss,2024-08-01 21:11:13,RSI:48;
274,2024-08-01 23:25:21,DOTUSDT,5m,short,2.11,5.174,5.07,5.217,2.0,0.83,5.174,5.232,0.0,1.12,5.23,-1.08,loss,2024-08-01 23:37:03,RSI:51;
275,2024-08-01 23:25:44,MASKUSDT,5m,short,1.91,2.05,2.008,2.07,2.05,0.95,2.049,2.075,0.05,1.22,2.075,-1.22,loss,2024-08-01 23:37:06,RSI:51;
276,2024-08-01 23:26:03,SUIUSDT,5m,short,1.02,0.6818,0.6715,0.6908,1.51,1.32,0.6801,0.6912,0.25,1.38,0.6907,-1.31,loss,2024-08-01 23:38:03,
277,2024-08-01 23:26:10,EDUUSDT,5m,short,1.54,0.5309,0.5196,0.5375,2.12,1.25,0.5307,0.5383,0.04,1.39,0.5383,-1.39,loss,2024-08-01 23:37:05,RSI:51;
278,2024-08-02 02:20:48,NEARUSDT,5m,short,1.46,4.972,4.892,5.02,1.6,0.97,4.957,5.021,0.3,0.99,5.018,-0.93,loss,2024-08-02 03:14:03,RSI:52;
279,2024-08-02 09:55:18,LTCUSDT,5m,long,2.75,68.26,71.501,67.155,4.75,1.62,69.42,67.13,1.7,1.66,67.23,-1.51,loss,2024-08-02 17:43:03,
280,2024-08-02 19:41:07,FILUSDT,5m,long,1.24,3.946,4.017,3.894,1.81,1.32,3.981,3.892,0.89,1.37,3.896,-1.27,loss,2024-08-02 22:07:03,RSI:46;
281,2024-08-02 20:11:00,SUIUSDT,5m,long,3.03,0.6551,0.6789,0.6479,3.63,1.09,0.6585,0.6461,0.52,1.37,0.647,-1.24,loss,2024-08-02 21:39:04,RSI:48;
282,2024-08-02 20:31:00,SUIUSDT,5m,long,2.39,0.6546,0.6787,0.6452,3.69,1.43,0.6585,0.6451,0.6,1.45,0.6454,-1.41,loss,2024-08-02 21:46:14,RSI:47;
283,2024-08-03 21:46:11,EDUUSDT,5m,long,1.7,0.486,0.5063,0.4747,4.18,2.33,0.486,0.4744,0.0,2.39,0.4759,-2.08,loss,2024-08-03 23:08:04,RSI:47;
284,2024-08-03 22:35:48,NEARUSDT,5m,long,2.69,4.324,4.606,4.224,6.52,2.31,4.446,4.21,2.82,2.64,4.211,-2.61,loss,2024-08-04 17:47:03,
285,2024-08-03 22:46:06,EDUUSDT,5m,long,3.3,0.482,0.5051,0.4755,4.79,1.35,0.4839,0.4744,0.39,1.58,0.4759,-1.27,loss,2024-08-03 23:08:04,RSI:47;
286,2024-08-04 02:00:14,ARBUSDT,5m,short,1.3,0.6012,0.5942,0.6058,1.16,0.76,0.5993,0.6066,0.32,0.9,0.6062,-0.83,loss,2024-08-04 02:26:14,RSI:51;
287,2024-08-04 18:45:21,ADAUSDT,5m,long,1.29,0.3501,0.3574,0.3449,2.1,1.49,0.3502,0.3447,0.03,1.54,0.3456,-1.29,loss,2024-08-04 19:41:11,RSI:45;
288,2024-08-04 19:11:09,EDUUSDT,5m,long,3.49,0.4761,0.4896,0.4727,2.84,0.71,0.4769,0.4707,0.17,1.13,0.4707,-1.13,loss,2024-08-04 19:16:15,RSI:49;
289,2024-08-04 23:40:12,ARBUSDT,5m,short,1.39,0.5822,0.5718,0.5888,1.78,1.14,0.5717,0.588,1.8,1.0,0.5717,1.8,win,2024-08-05 02:14:03,
290,2024-08-04 23:40:40,MAGICUSDT,5m,short,1.42,0.3821,0.3679,0.3916,3.72,2.48,0.3674,0.3868,3.85,1.23,0.3683,3.61,win,2024-08-05 03:42:05,RSI:51;
291,2024-08-04 23:45:33,DOGEUSDT,5m,short,1.76,0.1042,0.1006,0.1061,3.49,1.86,0.1004,0.106,3.65,1.73,0.1005,3.55,win,2024-08-05 03:39:03,
292,2024-08-05 00:25:22,DOTUSDT,5m,short,3.43,4.762,4.602,4.804,3.35,0.87,4.596,4.803,3.49,0.86,4.605,3.3,win,2024-08-05 03:42:04,
293,2024-08-05 03:05:56,GALAUSDT,5m,long,1.21,0.01771,0.01809,0.01742,2.13,1.61,0.01776,0.01733,0.28,2.15,0.01734,-2.09,loss,2024-08-05 03:39:05,
294,2024-08-05 05:55:06,ETHUSDT,5m,long,1.24,2318.5,2407.61,2250.25,3.84,2.94,2386.44,2250.02,2.93,2.95,2264.19,-2.34,loss,2024-08-05 09:21:12,RSI:42;
295,2024-08-05 08:30:12,ARBUSDT,5m,long,1.88,0.4787,0.4903,0.4731,2.43,1.17,0.4838,0.4729,1.07,1.21,0.4732,-1.15,loss,2024-08-05 08:58:03,
296,2024-08-05 10:00:09,ETHUSDT,5m,long,1.03,2268.21,2392.523,2150.677,5.48,5.18,2398.81,2184.3,5.76,3.7,2391.81,5.45,win,2024-08-05 17:07:03,RSI:48;
297,2024-08-05 10:00:27,APTUSDT,5m,long,1.13,4.54,4.87,4.254,7.28,6.3,4.89,4.4,7.71,3.08,4.89,7.71,win,2024-08-05 17:01:14,RSI:46;
298,2024-08-05 10:00:52,NEARUSDT,5m,long,2.65,3.35,4.086,3.076,21.96,8.19,4.087,3.076,22.0,8.18,4.077,21.7,win,2024-08-09 02:21:13,RSI:44;
299,2024-08-05 10:05:06,ETHUSDT,5m,long,2.39,2279.11,2395.793,2232.83,5.12,2.03,2368.0,2226.65,3.9,2.3,2233.67,-1.99,loss,2024-08-05 13:38:06,
300,2024-08-05 10:05:14,BNBUSDT,5m,long,3.01,424.1,437.96,419.94,3.27,0.98,438.2,421.3,3.32,0.66,438.1,3.3,win,2024-08-05 10:38:05,RSI:47;
301,2024-08-05 10:05:31,DOGEUSDT,5m,long,2.25,0.08619,0.1005,0.07992,16.61,7.27,0.1007,0.0805,16.83,6.6,0.1007,16.83,win,2024-08-06 04:14:03,RSI:44;
302,2024-08-05 11:30:25,APTUSDT,5m,short,3.06,4.74,4.446,4.831,6.2,1.92,4.42,4.77,6.75,0.63,4.43,6.54,win,2024-08-05 14:28:05,RSI:54;
303,2024-08-05 19:55:22,DOTUSDT,5m,short,1.71,4.203,3.997,4.319,4.91,2.75,4.072,4.324,3.12,2.88,4.315,-2.66,loss,2024-08-06 03:23:04,RSI:51;
304,2024-08-05 22:30:39,MAGICUSDT,5m,long,1.89,0.2986,0.3125,0.2916,4.67,2.35,0.3138,0.294,5.09,1.54,0.3122,4.55,win,2024-08-06 03:18:06,RSI:46;
305,2024-08-05 22:36:14,JOEUSDT,5m,long,2.26,0.2612,0.2777,0.2542,6.32,2.69,0.2779,0.2568,6.39,1.68,0.2779,6.39,win,2024-08-06 08:46:11,RSI:47;
306,2024-08-06 05:30:35,AVAXUSDT,5m,short,2.08,20.47,19.77,20.782,3.42,1.52,20.28,20.8,0.93,1.61,20.8,-1.61,loss,2024-08-06 08:52:03,RSI:51;
307,2024-08-06 05:45:30,OPUSDT,5m,short,1.25,1.237,1.201,1.264,2.94,2.21,1.236,1.265,0.08,2.26,1.265,-2.26,loss,2024-08-06 07:12:06,RSI:52;
308,2024-08-06 12:55:38,AVAXUSDT,5m,long,1.08,20.5,20.787,20.266,1.4,1.14,20.57,20.24,0.34,1.27,20.26,-1.17,loss,2024-08-06 15:46:11,RSI:46;
309,2024-08-06 18:00:16,BNBUSDT,5m,short,1.42,486.7,479.49,491.12,1.48,0.91,480.7,491.2,1.23,0.92,490.7,-0.82,loss,2024-08-06 19:48:03,RSI:57;
310,2024-08-06 18:00:56,ATOMUSDT,5m,short,1.67,4.89,4.771,4.955,2.43,1.33,4.831,4.958,1.21,1.39,4.95,-1.23,loss,2024-08-07 01:06:10,RSI:58;
311,2024-08-06 18:01:07,LUNAUSDT,5m,short,1.75,0.3123,0.3025,0.3175,3.14,1.67,0.3079,0.3177,1.41,1.73,0.3174,-1.63,loss,2024-08-07 05:26:09,RSI:54;
312,2024-08-06 18:01:14,JOEUSDT,5m,short,3.73,0.2791,0.2698,0.2813,3.34,0.79,0.2791,0.2815,0.0,0.86,0.2808,-0.61,loss,2024-08-06 18:09:06,RSI:57;
313,2024-08-06 18:05:49,SUSHIUSDT,5m,short,1.79,0.535,0.5245,0.5402,1.96,0.97,0.535,0.541,0.0,1.12,0.539,-0.75,loss,2024-08-06 18:06:14,RSI:55;
314,2024-08-06 18:15:46,ETCUSDT,5m,short,1.0,18.29,17.975,18.576,1.72,1.56,17.97,18.46,1.75,0.93,18.0,1.59,win,2024-08-07 03:18:03,RSI:51;
315,2024-08-06 18:15:51,SUSHIUSDT,5m,short,1.05,0.533,0.5239,0.5408,1.71,1.46,0.529,0.541,0.75,1.5,0.54,-1.31,loss,2024-08-06 19:16:18,RSI:51;
316,2024-08-06 18:16:02,LUNAUSDT,5m,short,1.24,0.3111,0.3021,0.3179,2.88,2.17,0.3079,0.3186,1.03,2.41,0.3186,-2.41,loss,2024-08-07 05:27:04,
317,2024-08-06 18:20:39,DYDXUSDT,5m,short,4.16,0.987,0.9289,1.0,5.89,1.32,0.976,1.004,1.11,1.72,1.0,-1.32,loss,2024-08-06 19:56:12,RSI:55;
318,2024-08-06 18:20:50,ATOMUSDT,5m,short,1.3,4.863,4.763,4.933,2.06,1.44,4.831,4.938,0.66,1.54,4.928,-1.34,loss,2024-08-06 19:56:11,RSI:51;
319,2024-08-06 18:20:55,LINAUSDT,5m,short,1.74,0.00385,0.003719,0.00392,3.4,1.82,0.0038,0.003929,1.3,2.05,0.003922,-1.87,loss,2024-08-06 19:56:15,RSI:57;
320,2024-08-06 18:30:05,BTCUSDT,5m,short,1.3,55855.73,55043.828,56402.081,1.45,0.98,55735.0,56416.0,0.22,1.0,56396.01,-0.97,loss,2024-08-06 18:58:05,
321,2024-08-07 13:45:30,DOGEUSDT,5m,short,1.33,0.1012,0.09966,0.1022,1.51,1.0,0.09953,0.1014,1.65,0.2,0.09979,1.39,win,2024-08-07 14:21:15,RSI:59;
322,2024-08-08 06:10:30,DOGEUSDT,5m,short,1.02,0.0999,0.09825,0.1014,1.65,1.46,0.09884,0.1017,1.06,1.8,0.1016,-1.7,loss,2024-08-08 15:34:04,RSI:63;
323,2024-08-08 06:40:22,DOTUSDT,5m,short,1.22,4.776,4.639,4.881,2.87,2.2,4.635,4.781,2.95,0.1,4.636,2.93,win,2024-08-08 14:18:04,RSI:60;
324,2024-08-08 06:40:58,LINAUSDT,5m,short,2.06,0.004134,0.004006,0.004191,3.1,1.38,0.004051,0.004192,2.01,1.4,0.004167,-0.8,loss,2024-08-08 15:36:13,RSI:54;
325,2024-08-08 06:55:46,ETCUSDT,5m,short,1.46,18.69,18.445,18.833,1.31,0.77,18.44,18.71,1.34,0.11,18.46,1.23,win,2024-08-08 11:12:04,RSI:55;
326,2024-08-08 16:10:07,ETHUSDT,5m,short,1.56,2470.51,2431.086,2492.467,1.6,0.89,2427.04,2481.79,1.76,0.46,2428.92,1.68,win,2024-08-08 16:49:03,RSI:53;
327,2024-08-08 16:45:56,GALAUSDT,5m,short,1.24,0.01726,0.01688,0.01755,2.23,1.66,0.01694,0.01759,1.85,1.91,0.01757,-1.8,loss,2024-08-08 18:06:13,RSI:53;
328,2024-08-08 20:05:32,DOGEUSDT,5m,short,1.76,0.1037,0.1017,0.1047,1.92,0.97,0.1019,0.1049,1.74,1.16,0.1046,-0.87,loss,2024-08-09 00:59:04,RSI:55;
329,2024-08-08 20:06:11,JOEUSDT,5m,short,1.24,0.2955,0.2916,0.2982,1.33,0.92,0.2928,0.2986,0.91,1.05,0.2984,-0.98,loss,2024-08-09 00:49:04,RSI:58;
330,2024-08-08 20:20:31,DOGEUSDT,5m,short,1.45,0.1035,0.1016,0.1047,1.83,1.13,0.1019,0.1049,1.55,1.35,0.1046,-1.06,loss,2024-08-09 00:59:04,RSI:52;
331,2024-08-08 21:50:06,ETHUSDT,5m,short,2.08,2577.37,2490.164,2616.266,3.38,1.51,2566.01,2632.6,0.44,2.14,2610.48,-1.28,loss,2024-08-09 00:43:04,RSI:52;
332,2024-08-09 03:05:14,BNBUSDT,5m,short,1.55,515.4,508.12,519.43,1.41,0.78,507.8,518.4,1.47,0.58,508.0,1.44,win,2024-08-09 08:06:10,RSI:51;
333,2024-08-09 03:05:47,NEARUSDT,5m,short,1.11,4.043,3.984,4.09,1.45,1.16,4.014,4.094,0.72,1.26,4.091,-1.19,loss,2024-08-09 03:31:12,RSI:56;
334,2024-08-09 04:06:00,SUIUSDT,5m,short,3.76,0.8432,0.7565,0.8654,10.29,2.64,0.8246,0.8671,2.21,2.83,0.8661,-2.72,loss,2024-08-09 17:03:03,RSI:51;
335,2024-08-09 05:55:49,NEARUSDT,5m,short,1.07,4.115,4.03,4.188,2.06,1.77,4.012,4.132,2.5,0.41,4.028,2.11,win,2024-08-09 07:48:03,RSI:51;
336,2024-08-10 08:20:47,NEARUSDT,5m,long,1.89,3.983,4.049,3.953,1.65,0.75,4.053,3.97,1.76,0.33,4.045,1.56,win,2024-08-10 13:53:03,RSI:44;
337,2024-08-10 16:40:12,ARBUSDT,5m,long,1.08,0.5712,0.5775,0.5663,1.1,0.86,0.5784,0.5675,1.26,0.65,0.5767,0.96,win,2024-08-10 18:17:03,RSI:45;
338,2024-08-10 22:05:55,LINAUSDT,5m,short,1.17,0.004395,0.004342,0.004434,1.21,0.89,0.004379,0.004435,0.36,0.91,0.004435,-0.91,loss,2024-08-10 22:43:04,RSI:51;
339,2024-08-10 23:36:04,LUNAUSDT,5m,short,1.21,0.3526,0.3435,0.3596,2.58,1.99,0.3458,0.3604,1.93,2.21,0.36,-2.1,loss,2024-08-11 02:01:14,
340,2024-08-11 08:05:36,AVAXUSDT,5m,short,2.64,21.94,21.464,22.096,2.17,0.71,21.84,22.11,0.46,0.77,22.1,-0.73,loss,2024-08-11 09:51:09,RSI:51;
341,2024-08-11 16:51:00,LINAUSDT,5m,long,1.52,0.004261,0.004351,0.004208,2.1,1.25,0.004274,0.004201,0.31,1.41,0.004201,-1.41,loss,2024-08-11 17:48:03,RSI:42;
342,2024-08-12 05:30:59,LUNAUSDT,5m,short,1.06,0.3242,0.3202,0.3275,1.23,1.0,0.3241,0.3277,0.03,1.08,0.3275,-1.02,loss,2024-08-12 06:24:04,
343,2024-08-12 10:25:59,SUIUSDT,5m,long,1.06,0.9016,0.9219,0.8839,2.25,1.96,0.9288,0.8924,3.02,1.02,0.9288,3.02,win,2024-08-12 11:11:09,RSI:49;
344,2024-08-12 11:40:04,BTCUSDT,5m,short,1.43,58691.35,57956.952,59125.953,1.25,0.74,58125.75,59281.53,0.96,1.01,59251.0,-0.95,loss,2024-08-12 14:03:03,RSI:52;
345,2024-08-12 13:05:38,DYDXUSDT,5m,short,1.89,1.022,1.002,1.031,1.92,0.89,1.02,1.033,0.2,1.08,1.031,-0.88,loss,2024-08-12 13:22:04,RSI:51;
346,2024-08-12 15:15:48,NEARUSDT,5m,short,1.29,4.082,4.014,4.129,1.66,1.15,4.008,4.111,1.81,0.71,4.013,1.69,win,2024-08-12 16:43:03,RSI:59;
347,2024-08-12 19:10:53,GALAUSDT,5m,short,1.33,0.01687,0.01646,0.01716,2.45,1.7,0.01641,0.01698,2.73,0.65,0.01641,2.73,win,2024-08-12 21:48:03,RSI:54;
348,2024-08-13 07:25:31,MATICUSDT,5m,long,1.38,0.4188,0.425,0.4149,1.47,0.93,0.4212,0.4146,0.57,1.0,0.4149,-0.93,loss,2024-08-13 11:27:04,RSI:44;
349,2024-08-13 07:25:50,ATOMUSDT,5m,long,1.33,4.968,5.032,4.926,1.3,0.84,5.0,4.924,0.64,0.89,4.93,-0.76,loss,2024-08-13 12:41:10,RSI:42;
350,2024-08-13 18:55:57,LINAUSDT,5m,short,1.03,0.004217,0.004151,0.004274,1.56,1.36,0.004209,0.004277,0.19,1.42,0.004277,-1.42,loss,2024-08-13 19:37:03,RSI:53;
351,2024-08-13 21:10:22,ADAUSDT,5m,short,1.57,0.3421,0.3361,0.3455,1.76,0.99,0.3361,0.3456,1.75,1.02,0.3454,-0.96,loss,2024-08-14 15:44:03,RSI:54;
352,2024-08-14 17:55:32,DOGEUSDT,5m,long,2.25,0.103,0.1066,0.1015,3.53,1.45,0.105,0.1007,1.94,2.23,0.101,-1.94,loss,2024-08-15 21:01:12,RSI:42;
353,2024-08-14 18:05:44,DYDXUSDT,5m,long,1.69,1.06,1.089,1.044,2.71,1.47,1.076,1.043,1.51,1.6,1.044,-1.51,loss,2024-08-15 10:03:04,RSI:48;
354,2024-08-15 22:50:37,AVAXUSDT,5m,long,2.2,20.06,20.683,19.8,3.11,1.3,20.61,19.78,2.74,1.4,19.85,-1.05,loss,2024-08-16 18:36:08,RSI:44;
355,2024-08-15 23:01:00,LINAUSDT,5m,long,1.15,0.003905,0.003991,0.003836,2.2,1.76,0.004,0.003877,2.43,0.72,0.003987,2.1,win,2024-08-16 05:33:04,RSI:47;
356,2024-08-15 23:31:03,LUNAUSDT,5m,long,1.05,0.3104,0.3143,0.3072,1.26,1.05,0.3147,0.3089,1.39,0.48,0.3147,1.39,win,2024-08-16 01:33:05,RSI:45;
357,2024-08-16 00:10:13,BNBUSDT,5m,long,1.55,514.3,523.19,509.23,1.73,0.99,523.2,513.7,1.73,0.12,523.1,1.71,win,2024-08-16 10:47:03,RSI:48;
358,2024-08-16 16:00:28,APTUSDT,5m,long,1.02,6.06,6.149,5.982,1.48,1.29,6.15,6.04,1.49,0.33,6.12,0.99,win,2024-08-16 16:19:03,RSI:47;
359,2024-08-16 17:40:42,MASKUSDT,5m,long,1.83,1.956,1.989,1.94,1.68,0.8,1.962,1.938,0.31,0.92,1.938,-0.92,loss,2024-08-16 17:52:04,RSI:47;
360,2024-08-16 19:11:09,EDUUSDT,5m,long,1.16,0.4859,0.4971,0.4769,2.31,1.85,0.4986,0.4839,2.61,0.41,0.4967,2.22,win,2024-08-16 21:04:03,
361,2024-08-16 21:36:01,SUIUSDT,5m,short,2.41,0.8283,0.752,0.859,9.21,3.7,0.7982,0.8607,3.63,3.91,0.8606,-3.9,loss,2024-08-19 19:18:03,
362,2024-08-17 17:15:30,OPUSDT,5m,short,1.2,1.292,1.277,1.302,1.14,0.8,1.288,1.303,0.31,0.85,1.302,-0.77,loss,2024-08-17 19:16:10,RSI:53;
363,2024-08-19 21:15:18,ADAUSDT,5m,short,1.51,0.334,0.3286,0.3371,1.61,0.93,0.334,0.3376,0.0,1.08,0.3375,-1.05,loss,2024-08-19 21:43:03,RSI:51;
364,2024-08-20 04:50:39,MASKUSDT,5m,short,1.69,1.996,1.963,2.013,1.65,0.85,1.991,2.014,0.25,0.9,2.014,-0.9,loss,2024-08-20 09:56:11,RSI:51;
365,2024-08-20 10:20:53,GALAUSDT,5m,short,1.28,0.01779,0.01731,0.01814,2.72,1.97,0.01777,0.01817,0.11,2.14,0.01815,-2.02,loss,2024-08-20 11:51:09,RSI:56;
366,2024-08-20 19:15:31,DOGEUSDT,5m,long,1.11,0.1027,0.1039,0.1017,1.23,0.96,0.104,0.1025,1.27,0.19,0.1039,1.17,win,2024-08-20 21:23:03,RSI:48;
367,2024-08-21 08:15:39,AVAXUSDT,5m,short,1.23,23.13,22.738,23.416,1.69,1.24,22.94,23.44,0.82,1.34,23.43,-1.3,loss,2024-08-21 09:17:04,RSI:51;
368,2024-08-21 21:35:33,MATICUSDT,5m,short,2.84,0.5187,0.506,0.5226,2.44,0.75,0.5135,0.5237,1.0,0.96,0.5221,-0.66,loss,2024-08-21 22:16:09,RSI:60;
369,2024-08-21 22:05:24,APTUSDT,5m,short,1.02,6.24,6.177,6.292,1.01,0.83,6.19,6.3,0.8,0.96,6.29,-0.8,loss,2024-08-21 22:39:03,RSI:58;
370,2024-08-21 22:20:23,APTUSDT,5m,short,1.02,6.24,6.177,6.292,1.01,0.83,6.19,6.3,0.8,0.96,6.29,-0.8,loss,2024-08-21 22:39:04,RSI:54;
371,2024-08-22 11:35:27,OPUSDT,5m,short,2.56,1.46,1.403,1.481,3.93,1.42,1.447,1.494,0.89,2.33,1.494,-2.33,loss,2024-08-23 00:31:08,
372,2024-08-23 09:35:55,LINAUSDT,5m,short,1.36,0.004529,0.004423,0.004601,2.33,1.58,0.00452,0.004607,0.2,1.72,0.0046,-1.57,loss,2024-08-23 10:01:09,RSI:52;
373,2024-08-23 12:55:32,MATICUSDT,5m,long,1.76,0.5318,0.5408,0.5274,1.68,0.83,0.5331,0.5273,0.24,0.85,0.5274,-0.83,loss,2024-08-23 13:59:03,RSI:49;
374,2024-08-23 23:55:28,OPUSDT,5m,short,1.08,1.624,1.599,1.645,1.55,1.28,1.598,1.634,1.6,0.62,1.6,1.48,win,2024-08-24 03:33:04,RSI:63;
375,2024-08-24 20:25:23,DOTUSDT,5m,short,1.12,5.018,4.961,5.061,1.13,0.85,4.982,5.072,0.72,1.08,5.068,-1.0,loss,2024-08-24 22:06:10,RSI:56;
376,2024-08-24 21:00:26,SOLUSDT,5m,short,2.69,160.83,155.223,162.741,3.49,1.19,155.02,162.3,3.61,0.91,155.42,3.36,win,2024-08-27 13:17:03,
377,2024-08-25 02:30:41,MAGICUSDT,5m,long,2.82,0.4132,0.4251,0.4094,2.88,0.91,0.4176,0.4089,1.06,1.04,0.4089,-1.04,loss,2024-08-25 03:56:10,RSI:48;
378,2024-08-25 11:10:42,MASKUSDT,5m,long,1.18,2.189,2.214,2.171,1.15,0.83,2.216,2.188,1.23,0.05,2.216,1.23,win,2024-08-25 11:28:04,RSI:40;
379,2024-08-25 11:15:30,DOGEUSDT,5m,long,1.11,0.1088,0.1102,0.1077,1.31,1.03,0.1105,0.1085,1.56,0.28,0.1103,1.38,win,2024-08-25 17:17:03,RSI:43;
380,2024-08-25 15:25:46,NEARUSDT,5m,short,1.42,4.883,4.811,4.927,1.48,0.91,4.87,4.929,0.27,0.94,4.929,-0.94,loss,2024-08-25 16:19:04,
381,2024-08-26 08:15:41,MASKUSDT,5m,short,2.03,2.242,2.205,2.258,1.65,0.7,2.214,2.259,1.25,0.76,2.258,-0.71,loss,2024-08-26 12:48:03,RSI:57;
382,2024-08-27 12:20:39,DYDXUSDT,5m,long,2.33,1.062,1.083,1.054,1.98,0.73,1.066,1.053,0.38,0.85,1.055,-0.66,loss,2024-08-27 12:49:03,RSI:49;
383,2024-08-27 15:56:00,SUIUSDT,5m,long,1.85,0.8943,0.9197,0.8817,2.84,1.41,0.9207,0.8845,2.95,1.1,0.9181,2.66,win,2024-08-27 19:11:11,RSI:43;
384,2024-08-28 02:31:04,EDUUSDT,5m,long,1.97,0.5801,0.5997,0.5709,3.38,1.59,0.5801,0.5707,0.0,1.62,0.5726,-1.29,loss,2024-08-28 02:51:10,RSI:42;
385,2024-08-28 02:31:07,JOEUSDT,5m,long,1.27,0.3365,0.3419,0.3327,1.6,1.12,0.3375,0.3318,0.3,1.4,0.3322,-1.28,loss,2024-08-28 03:06:12,RSI:43;
386,2024-08-28 02:40:33,MATICUSDT,5m,long,1.06,0.4681,0.4737,0.4636,1.2,0.97,0.4695,0.4631,0.3,1.07,0.4635,-0.98,loss,2024-08-28 03:08:03,RSI:44;
387,2024-08-28 02:45:27,OPUSDT,5m,long,1.11,1.378,1.396,1.364,1.32,1.04,1.383,1.363,0.36,1.09,1.365,-0.94,loss,2024-08-28 03:04:05,RSI:43;
388,2024-08-28 07:10:11,ARBUSDT,5m,short,1.51,0.526,0.5165,0.5316,1.81,1.06,0.516,0.5286,1.9,0.49,0.5165,1.81,win,2024-08-28 11:02:03,
389,2024-08-28 07:15:27,OPUSDT,5m,short,2.11,1.405,1.371,1.419,2.39,1.02,1.37,1.414,2.49,0.64,1.371,2.42,win,2024-08-28 10:59:04,RSI:58;
390,2024-08-28 07:36:04,EDUUSDT,5m,short,1.24,0.593,0.5795,0.603,2.28,1.69,0.5794,0.593,2.29,0.0,0.5794,2.29,win,2024-08-28 10:21:10,RSI:56;
391,2024-08-28 16:45:25,APTUSDT,5m,short,2.76,7.12,6.56,7.315,7.86,2.74,6.55,7.28,8.01,2.25,6.57,7.72,win,2024-08-30 17:46:09,RSI:51;
392,2024-08-28 20:55:06,ETHUSDT,5m,short,2.69,2505.93,2444.379,2526.028,2.46,0.8,2497.25,2526.09,0.35,0.8,2525.8,-0.79,loss,2024-08-28 21:52:04,RSI:51;
393,2024-08-28 22:45:41,MASKUSDT,5m,short,1.79,2.018,1.974,2.04,2.19,1.1,2.011,2.044,0.35,1.29,2.043,-1.24,loss,2024-08-28 23:22:04,RSI:51;
394,2024-08-28 22:45:58,SUIUSDT,5m,short,1.57,0.8152,0.7782,0.8377,4.53,2.76,0.8001,0.8379,1.85,2.78,0.8374,-2.72,loss,2024-08-29 04:03:07,RSI:54;
395,2024-08-29 02:00:34,MATICUSDT,5m,long,1.52,0.4354,0.4424,0.4314,1.61,0.93,0.442,0.4313,1.52,0.94,0.4314,-0.92,loss,2024-08-29 11:56:14,RSI:48;
396,2024-08-29 02:00:44,MASKUSDT,5m,long,1.17,2.01,2.032,1.994,1.08,0.78,2.035,2.003,1.24,0.35,2.035,1.24,win,2024-08-29 08:42:05,RSI:49;
397,2024-08-29 02:01:00,SUIUSDT,5m,long,1.72,0.8089,0.8303,0.7975,2.65,1.41,0.8307,0.8056,2.7,0.41,0.8305,2.67,win,2024-08-29 03:51:13,RSI:46;
398,2024-08-29 02:01:03,LUNAUSDT,5m,long,1.81,0.3547,0.3625,0.3508,2.21,1.1,0.3634,0.3535,2.45,0.34,0.3632,2.4,win,2024-08-29 07:42:05,RSI:49;
399,2024-08-29 02:10:57,SUIUSDT,5m,long,1.6,0.8094,0.8305,0.7973,2.6,1.49,0.8307,0.8056,2.63,0.47,0.8305,2.61,win,2024-08-29 03:51:13,RSI:48;
400,2024-08-29 02:30:58,LINAUSDT,5m,long,2.51,0.004042,0.004135,0.00401,2.3,0.8,0.004137,0.004039,2.35,0.07,0.004137,2.35,win,2024-08-29 08:49:05,RSI:49;
401,2024-08-29 04:20:33,DOGEUSDT,5m,short,2.55,0.09991,0.0974,0.1008,2.51,0.87,0.09977,0.1009,0.14,0.99,0.1008,-0.89,loss,2024-08-29 08:51:08,
402,2024-08-30 04:10:22,APTUSDT,5m,short,1.53,6.9,6.767,6.978,1.93,1.13,6.76,6.92,2.03,0.29,6.76,2.03,win,2024-08-30 05:22:03,RSI:61;
403,2024-08-30 19:10:03,BTCUSDT,5m,long,2.39,58362.0,63739.393,56175.4,9.21,3.75,59809.65,56023.93,2.48,4.01,56104.99,-3.87,loss,2024-09-04 04:04:04,RSI:42;
404,2024-08-30 19:50:20,DOTUSDT,5m,long,1.56,4.171,4.297,4.096,3.02,1.81,4.3,4.169,3.09,0.05,4.299,3.07,win,2024-08-31 03:26:10,
