deal_id,datetime,pair,timeframe,direction,profit_loss,entry_price,take_price,stop_price,take_dist_perc,stop_dist_perc,best_price,worst_price,best_price_perc,worst_price_perc,current_price,current_price_perc,status,finish_time,indicators
316,2023-06-08 19:05:39,EDUUSDT,5m,short,3.1,0.95238,0.924412,0.961272,2.94,0.93,0.92305,0.95522,3.08,0.3,NULL,NULL,win,NULL,
317,2023-06-08 19:10:13,ADAUSDT,5m,short,4.04,0.3272,0.316275,0.32986,3.34,0.81,0.3161,0.3282,3.39,0.31,NULL,NULL,win,NULL,
318,2023-06-08 19:10:23,MAGICUSDT,5m,short,2.84,0.8719,0.847485,0.880355,2.8,0.97,0.8469,0.8757,2.87,0.44,NULL,NULL,win,NULL,
319,2023-06-08 19:10:42,JOEUSDT,5m,short,3.82,0.417,0.407785,0.419375,2.21,0.57,0.4075,0.4191,2.28,0.5,NULL,NULL,win,NULL,
320,2023-06-08 19:15:36,LUNAUSDT,5m,long,1.99,0.7816,0.792525,0.776185,1.4,0.69,0.7843,0.7755,0.35,0.78,NULL,NULL,loss,NULL,
321,2023-06-08 19:35:24,MAGICUSDT,5m,short,1.85,0.8688,0.84733,0.8802,2.47,1.31,0.8469,0.8757,2.52,0.79,NULL,NULL,win,NULL,
322,2023-06-08 19:45:14,ADAUSDT,5m,short,2.61,0.3246,0.318045,0.32707,2.02,0.76,0.3175,0.3258,2.19,0.37,NULL,NULL,win,NULL,
323,2023-06-08 19:55:34,SUIUSDT,5m,short,23.48,0.7254,0.58032,0.73148,20.0,0.84,0.715,0.7322,1.43,0.94,NULL,NULL,loss,NULL,
324,2023-06-08 20:10:36,ATOMUSDT,5m,short,5.82,9.39,8.9739,9.4603,4.43,0.75,9.385,9.462,0.05,0.77,NULL,NULL,loss,NULL,
325,2023-06-08 20:55:34,LINAUSDT,5m,long,3.96,0.011979,0.0122849,0.011903,2.55,0.63,0.012343,0.011979,3.04,0.0,NULL,NULL,win,NULL,
326,2023-06-08 21:30:37,SUIUSDT,5m,long,2.69,0.7234,0.73822,0.717985,2.05,0.75,0.7396,0.7216,2.24,0.25,NULL,NULL,win,NULL,
327,2023-06-08 22:20:40,LUNAUSDT,5m,long,2.04,0.7648,0.773445,0.76062,1.13,0.55,0.7745,0.7626,1.27,0.29,NULL,NULL,win,NULL,
328,2023-06-08 23:05:23,MATICUSDT,5m,long,3.1,0.7811,0.799055,0.7754,2.3,0.73,0.7856,0.7753,0.58,0.74,NULL,NULL,loss,NULL,
329,2023-06-08 23:25:23,AVAXUSDT,5m,long,1.97,14.03,14.182,13.954,1.08,0.54,14.04,13.95,0.07,0.57,NULL,NULL,loss,NULL,
330,2023-06-08 23:35:19,SOLUSDT,5m,long,11.4,19.06,20.3805,18.946,6.93,0.6,19.11,18.94,0.26,0.63,NULL,NULL,loss,NULL,
331,2023-06-09 00:10:27,MAGICUSDT,5m,short,5.04,0.8697,0.840535,0.8754,3.35,0.66,0.8357,0.8745,3.91,0.55,NULL,NULL,win,NULL,
332,2023-06-09 01:20:30,NEARUSDT,5m,long,7.38,1.419,1.476,1.4114,4.02,0.54,1.42,1.411,0.07,0.56,NULL,NULL,loss,NULL,
333,2023-06-09 02:45:19,OPUSDT,5m,short,1.97,1.367,1.3461,1.37745,1.53,0.76,1.347,1.378,1.46,0.8,NULL,NULL,loss,NULL,
334,2023-06-09 03:10:34,LINAUSDT,5m,short,2.65,0.012381,0.01203805,0.0125083,2.77,1.03,0.012381,0.012526,0.0,1.17,NULL,NULL,loss,NULL,
335,2023-06-09 03:35:28,DYDXUSDT,5m,short,1.83,1.967,1.9423,1.9803,1.26,0.68,1.937,1.97,1.53,0.15,NULL,NULL,win,NULL,
336,2023-06-09 05:25:11,LUNCUSDT,5m,short,2.17,9.804e-05,9.63395e-05,9.88095e-05,1.73,0.78,9.617e-05,9.826e-05,1.91,0.22,NULL,NULL,win,NULL,
337,2023-06-09 05:25:16,ADAUSDT,5m,short,2.41,0.3189,0.31472,0.32061,1.31,0.54,0.3175,0.3208,0.44,0.6,NULL,NULL,loss,NULL,
338,2023-06-09 05:25:17,DOTUSDT,5m,short,7.03,4.977,4.69865,5.01595,5.59,0.78,4.972,5.016,0.1,0.78,NULL,NULL,loss,NULL,
339,2023-06-09 05:25:24,AVAXUSDT,5m,short,7.65,13.77,13.105,13.8555,4.83,0.62,13.75,13.86,0.15,0.65,NULL,NULL,loss,NULL,
340,2023-06-09 05:25:28,DYDXUSDT,5m,short,19.34,1.943,1.56965,1.962,19.22,0.98,1.929,1.963,0.72,1.03,NULL,NULL,loss,NULL,
341,2023-06-09 05:25:34,ATOMUSDT,5m,short,4.67,9.332,8.971,9.408,3.87,0.81,9.241,9.409,0.98,0.83,NULL,NULL,loss,NULL,
342,2023-06-09 05:25:37,LINAUSDT,5m,short,2.35,0.012369,0.01203745,0.0125077,2.68,1.12,0.012348,0.012526,0.17,1.27,NULL,NULL,loss,NULL,
343,2023-06-09 05:25:39,SUIUSDT,5m,short,22.79,0.7149,0.57192,0.721075,20.0,0.86,0.7109,0.7221,0.56,1.01,NULL,NULL,loss,NULL,
344,2023-06-09 05:25:41,FILUSDT,5m,short,15.59,4.025,3.55855,4.05445,11.59,0.73,4.02,4.056,0.12,0.77,NULL,NULL,loss,NULL,
345,2023-06-09 05:25:42,EDUUSDT,5m,short,1.99,0.92528,0.907002,0.934324,1.98,0.98,0.91571,0.93508,1.03,1.06,NULL,NULL,loss,NULL,
346,2023-06-09 05:40:14,LTCUSDT,5m,short,5.11,87.09,83.7365,87.736,3.85,0.74,87.02,87.78,0.08,0.79,NULL,NULL,loss,NULL,
347,2023-06-09 05:40:20,OPUSDT,5m,short,13.32,1.349,1.15615,1.36325,14.3,1.06,1.349,1.364,0.0,1.11,NULL,NULL,loss,NULL,
348,2023-06-09 05:40:23,AVAXUSDT,5m,short,10.89,13.75,12.173,13.8925,11.47,1.04,13.73,13.9,0.15,1.09,NULL,NULL,loss,NULL,
349,2023-06-09 05:40:26,DYDXUSDT,5m,short,17.09,1.932,1.5691,1.9529,18.78,1.08,1.929,1.954,0.16,1.14,NULL,NULL,loss,NULL,
350,2023-06-09 06:30:19,APTUSDT,5m,long,2.04,7.6277,7.763265,7.562245,1.78,0.86,7.7008,7.5537,0.96,0.97,NULL,NULL,loss,NULL,
351,2023-06-09 06:40:16,ADAUSDT,5m,long,2.31,0.3199,0.324365,0.318,1.4,0.59,0.3209,0.3179,0.31,0.63,NULL,NULL,loss,NULL,
352,2023-06-09 07:20:25,MATICUSDT,5m,long,1.87,0.788,0.7994,0.782015,1.45,0.76,0.7881,0.7819,0.01,0.77,NULL,NULL,loss,NULL,
353,2023-06-09 08:05:31,LINAUSDT,5m,long,5.49,0.012793,0.0138589,0.01260205,8.33,1.49,0.013111,0.012581,2.49,1.66,NULL,NULL,loss,NULL,
354,2023-06-09 08:10:35,SUIUSDT,5m,long,3.47,0.7397,0.778935,0.728585,5.3,1.5,0.7627,0.7265,3.11,1.78,NULL,NULL,loss,NULL,
355,2023-06-09 08:20:29,ATOMUSDT,5m,short,7.29,9.33,8.9709,9.37845,3.85,0.52,9.241,9.384,0.95,0.58,NULL,NULL,loss,NULL,
356,2023-06-09 09:15:26,MASKUSDT,5m,short,3.68,4.165,4.0016,4.2087,3.92,1.05,4.16,4.211,0.12,1.1,NULL,NULL,loss,NULL,
357,2023-06-09 10:10:33,ATOMUSDT,5m,short,5.94,9.29,8.9689,9.3432,3.46,0.57,9.241,9.347,0.53,0.61,NULL,NULL,loss,NULL,
358,2023-06-09 11:05:36,LINAUSDT,5m,short,1.83,0.012505,0.01231405,0.0126076,1.53,0.82,0.012444,0.01262,0.49,0.92,NULL,NULL,loss,NULL,
359,2023-06-09 11:26:07,EDUUSDT,5m,long,1.96,0.94377,0.9546475,0.9383075,1.15,0.58,0.9487,0.93777,0.52,0.64,NULL,NULL,loss,NULL,
360,2023-06-09 11:55:12,LUNCUSDT,5m,long,10.13,9.812e-05,0.000104086,9.75405e-05,6.08,0.59,9.833e-05,9.738e-05,0.21,0.75,NULL,NULL,loss,NULL,
361,2023-06-09 12:35:18,APTUSDT,5m,long,2.93,7.6853,8.04288,7.565125,4.65,1.56,7.7799,7.5601,1.23,1.63,NULL,NULL,loss,NULL,
362,2023-06-09 13:00:09,LUNCUSDT,5m,long,4.93,9.839e-05,0.0001040995,9.725e-05,5.8,1.16,0.00010162,8.684e-05,3.28,11.74,NULL,NULL,loss,NULL,
363,2023-06-09 14:45:10,LUNCUSDT,5m,long,7.2,9.811e-05,0.0001040855,9.7293e-05,6.09,0.83,0.00010162,8.684e-05,3.58,11.49,NULL,NULL,loss,NULL,
364,2023-06-09 14:50:19,SOLUSDT,5m,long,9.68,19.27,20.391,19.156,5.82,0.59,19.33,19.14,0.31,0.67,NULL,NULL,loss,NULL,
365,2023-06-09 15:05:31,NEARUSDT,5m,long,4.74,1.426,1.47635,1.41555,3.53,0.73,1.433,1.415,0.49,0.77,NULL,NULL,loss,NULL,
366,2023-06-09 15:30:26,AVAXUSDT,5m,long,4.59,14.11,14.509,14.0245,2.83,0.61,14.25,14.02,0.99,0.64,NULL,NULL,loss,NULL,
367,2023-06-09 15:30:30,MASKUSDT,5m,long,3.24,4.261,4.37975,4.2249,2.79,0.85,4.273,4.22,0.28,0.96,NULL,NULL,loss,NULL,
368,2023-06-09 15:55:19,OPUSDT,5m,long,2.17,1.395,1.4368,1.376,3.0,1.36,1.403,1.372,0.57,1.65,NULL,NULL,loss,NULL,
369,2023-06-09 16:00:44,PEPEUSDT,5m,long,2.3,1.2e-06,1.2665e-06,1.1715e-06,5.54,2.38,1.2e-06,1.17e-06,0.0,2.5,NULL,NULL,loss,NULL,
370,2023-06-09 16:15:24,MATICUSDT,5m,short,1.9,0.7759,0.76469,0.781695,1.44,0.75,0.7757,0.7829,0.03,0.9,NULL,NULL,loss,NULL,
371,2023-06-09 16:45:39,LINAUSDT,5m,short,3.82,0.012376,0.01186395,0.01250805,4.14,1.07,0.012267,0.012514,0.88,1.12,NULL,NULL,loss,NULL,
372,2023-06-09 17:10:19,SOLUSDT,5m,short,2.28,18.96,18.6085,19.112,1.85,0.8,18.6,19.09,1.9,0.69,NULL,NULL,win,NULL,
373,2023-06-09 17:10:33,GALAUSDT,5m,short,2.95,0.026,0.025601,0.026133,1.53,0.51,0.0256,0.02613,1.54,0.5,NULL,NULL,win,NULL,
374,2023-06-09 17:15:25,DYDXUSDT,5m,long,1.88,2.004,2.02395,1.99355,1.0,0.52,2.013,1.993,0.45,0.55,NULL,NULL,loss,NULL,
375,2023-06-09 17:40:35,GALAUSDT,5m,short,2.14,0.02595,0.0255985,0.0261115,1.35,0.62,0.02591,0.02613,0.15,0.69,NULL,NULL,loss,NULL,
376,2023-06-09 17:50:16,DOTUSDT,5m,short,4.57,5.03,4.9065,5.0566,2.46,0.53,4.344,5.056,13.64,0.52,NULL,NULL,win,NULL,
377,2023-06-09 17:50:38,LINAUSDT,5m,short,3.25,0.012289,0.0118596,0.01241915,3.49,1.06,0.012283,0.012421,0.05,1.07,NULL,NULL,loss,NULL,
378,2023-06-09 18:30:21,DOGEUSDT,5m,short,2.15,0.06929,0.0682735,0.0697555,1.47,0.67,0.06825,0.06936,1.5,0.1,NULL,NULL,win,NULL,
379,2023-06-09 18:35:15,ADAUSDT,5m,short,3.44,0.3144,0.307085,0.31649,2.33,0.66,0.3065,0.3154,2.51,0.32,NULL,NULL,win,NULL,
380,2023-06-09 18:50:15,ADAUSDT,5m,short,2.38,0.3137,0.30705,0.316455,2.12,0.88,0.3065,0.3137,2.3,0.0,NULL,NULL,win,NULL,
381,2023-06-09 18:55:21,SOLUSDT,5m,short,3.22,18.59,18.248,18.6945,1.84,0.56,18.49,18.72,0.54,0.7,NULL,NULL,loss,NULL,
382,2023-06-09 19:10:10,LUNCUSDT,5m,long,9.01,9.964e-05,0.000104162,9.9146e-05,4.54,0.5,0.00010149,9.906e-05,1.86,0.58,NULL,NULL,loss,NULL,
383,2023-06-09 19:55:15,ADAUSDT,5m,short,11.08,0.3081,0.26744,0.31171,13.2,1.17,0.2406,0.3088,21.91,0.23,NULL,NULL,win,NULL,
384,2023-06-09 20:05:17,ADAUSDT,5m,short,9.21,0.3074,0.267405,0.311675,13.01,1.39,0.2406,0.3088,21.73,0.46,NULL,NULL,win,NULL,
385,2023-06-09 20:05:25,MATICUSDT,5m,short,29.06,0.7565,0.61343,0.761345,18.91,0.64,0.585,0.7575,22.67,0.13,NULL,NULL,win,NULL,
386,2023-06-09 20:10:12,ARBUSDT,5m,short,3.44,1.1288,1.10524,1.135545,2.09,0.6,1.1268,1.1357,0.18,0.61,NULL,NULL,loss,NULL,
388,2023-06-09 20:15:22,MATICUSDT,5m,short,34.61,0.7536,0.613285,0.75759,18.62,0.53,0.585,0.7569,22.37,0.44,NULL,NULL,win,NULL,
389,2023-06-09 20:30:17,DOTUSDT,5m,short,1.82,5.005,4.9575,5.03065,0.95,0.51,4.957,5.015,0.96,0.2,NULL,NULL,win,NULL,
390,2023-06-09 20:50:18,ADAUSDT,5m,short,6.14,0.304,0.267235,0.30989,12.09,1.94,0.2406,0.3088,20.86,1.58,NULL,NULL,win,NULL,
391,2023-06-09 20:50:26,MATICUSDT,5m,short,35.53,0.7503,0.61312,0.7541,18.28,0.51,0.585,0.7522,22.03,0.25,NULL,NULL,win,NULL,
394,2023-06-09 22:50:21,OPUSDT,5m,short,7.24,1.33,1.1552,1.35375,13.14,1.79,1.085,1.338,18.42,0.6,NULL,NULL,win,NULL,
395,2023-06-09 22:50:42,EDUUSDT,5m,short,3.29,0.91923,0.896088,0.9261555,2.52,0.75,0.91602,0.92666,0.35,0.81,NULL,NULL,loss,NULL,
396,2023-06-09 23:00:19,APTUSDT,5m,short,22.06,7.2912,5.289455,7.3805,27.45,1.22,7.2722,7.3889,0.26,1.34,NULL,NULL,loss,NULL,
397,2023-06-09 23:00:29,MAGICUSDT,5m,short,2.78,0.8342,0.78138,0.852915,6.33,2.24,0.8337,0.853,0.06,2.25,NULL,NULL,loss,NULL,
398,2023-06-09 23:10:10,TRXUSDT,5m,short,2.2,0.07218,0.0675535,0.074251,6.41,2.87,0.06679,0.07246,7.47,0.39,NULL,NULL,win,NULL,
399,2023-06-09 23:10:18,DOTUSDT,5m,short,5.58,4.939,4.69675,4.98175,4.9,0.87,4.938,4.982,0.02,0.87,NULL,NULL,loss,NULL,
400,2023-06-09 23:10:28,MASKUSDT,5m,short,3.4,4.066,3.96435,4.09545,2.5,0.72,4.062,4.096,0.1,0.74,NULL,NULL,loss,NULL,
401,2023-06-09 23:10:44,JOEUSDT,5m,short,5.99,0.4057,0.39183,0.40798,3.42,0.56,0.4053,0.4082,0.1,0.62,NULL,NULL,loss,NULL,
402,2023-06-09 23:25:15,ADAUSDT,5m,long,4.75,0.302,0.30979,0.300385,2.58,0.53,0.3029,0.3003,0.3,0.56,NULL,NULL,loss,NULL,
403,2023-06-09 23:40:40,JOEUSDT,5m,short,3.97,0.4048,0.391785,0.40803,3.22,0.8,0.3326,0.4079,17.84,0.77,NULL,NULL,win,NULL,
404,2023-06-09 23:45:11,TRXUSDT,5m,short,3.46,0.07132,0.0675105,0.072403,5.34,1.52,0.06679,0.07231,6.35,1.39,NULL,NULL,win,NULL,
405,2023-06-10 00:05:20,OPUSDT,5m,long,2.79,1.337,1.3693,1.3256,2.42,0.85,1.338,1.325,0.07,0.9,NULL,NULL,loss,NULL,
406,2023-06-10 00:15:18,APTUSDT,5m,long,2.0,7.3865,7.46687,7.346885,1.09,0.54,7.4454,6.0065,0.8,18.68,NULL,NULL,loss,NULL,
407,2023-06-10 00:25:34,LINAUSDT,5m,long,3.25,0.012566,0.01308375,0.01240925,4.12,1.25,0.01282,0.009973,2.02,20.64,NULL,NULL,loss,NULL,
408,2023-06-10 00:25:35,SUIUSDT,5m,long,8.38,0.7393,0.778915,0.734645,5.36,0.63,0.7485,0.7345,1.24,0.65,NULL,NULL,loss,NULL,
409,2023-06-10 00:35:36,LINAUSDT,5m,long,2.79,0.012586,0.01308475,0.01241025,3.96,1.4,0.01282,0.009973,1.86,20.76,NULL,NULL,loss,NULL,
410,2023-06-10 01:15:23,MATICUSDT,5m,short,20.22,0.7333,0.61227,0.73919,16.5,0.8,0.585,0.734,20.22,0.1,NULL,NULL,win,NULL,
411,2023-06-10 01:20:14,ADAUSDT,5m,short,10.67,0.2989,0.26698,0.301845,10.68,0.99,0.2406,0.2989,19.5,0.0,NULL,NULL,win,NULL,
412,2023-06-10 01:25:14,ADAUSDT,5m,short,8.14,0.2959,0.26683,0.299415,9.82,1.19,0.2406,0.2985,18.69,0.88,NULL,NULL,win,NULL,
413,2023-06-10 01:55:24,MATICUSDT,5m,short,22.67,0.728,0.612005,0.733035,15.93,0.69,0.585,0.7318,19.64,0.52,NULL,NULL,win,NULL,
414,2023-06-10 01:55:38,LUNAUSDT,5m,short,1.91,0.7549,0.744925,0.76003,1.32,0.68,0.5784,0.7567,23.38,0.24,NULL,NULL,win,NULL,
415,2023-06-10 02:05:19,SOLUSDT,5m,short,17.39,17.3,14.279,17.471,17.46,0.99,14.17,17.43,18.09,0.75,14.39,16.82,win,2023-06-14 23:33:17,
416,2023-06-10 02:05:25,MATICUSDT,5m,short,22.67,0.728,0.612005,0.733035,15.93,0.69,0.585,0.7318,19.64,0.52,NULL,NULL,win,NULL,
417,2023-06-10 02:10:40,JOEUSDT,5m,short,3.24,0.4024,0.39176,0.40563,2.64,0.8,0.3326,0.4027,17.35,0.07,NULL,NULL,win,NULL,
418,2023-06-10 02:15:14,ADAUSDT,5m,short,4.75,0.2928,0.266675,0.298215,8.92,1.85,0.2406,0.2971,17.83,1.47,NULL,NULL,win,NULL,
419,2023-06-10 03:00:37,LINAUSDT,5m,long,86.8,0.012709,0.01907685,0.0126368,50.11,0.57,0.01282,0.009973,0.87,21.53,NULL,NULL,loss,NULL,
420,2023-06-10 03:05:33,LINAUSDT,5m,long,2.0,0.012814,0.01309615,0.0126753,2.2,1.08,0.01282,0.012664,0.05,1.17,NULL,NULL,loss,NULL,
421,2023-06-10 11:10:30,NEARUSDT,5m,long,2.4,1.231,1.3374,1.1873,8.64,3.55,1.25,1.187,1.54,3.57,NULL,NULL,loss,NULL,
422,2023-06-10 11:15:36,FILUSDT,5m,long,3.02,3.267,3.51495,3.18625,7.59,2.47,3.555,3.239,8.82,0.86,NULL,NULL,win,NULL,
423,2023-06-10 11:20:23,DOGEUSDT,5m,short,15.21,0.0598,0.05334,0.060218,10.8,0.7,0.05866,0.06028,1.91,0.8,NULL,NULL,loss,NULL,
424,2023-06-10 11:20:34,ATOMUSDT,5m,short,2.71,7.828,7.0509,8.11015,9.93,3.6,7.725,8.13,1.32,3.86,NULL,NULL,loss,NULL,
425,2023-06-10 11:25:41,EDUUSDT,5m,long,8.32,0.76655,0.861379,0.7553305,12.37,1.46,0.81466,0.75197,6.28,1.9,NULL,NULL,loss,NULL,
426,2023-06-10 11:30:39,SUIUSDT,5m,long,7.15,0.5928,0.66937,0.582255,12.92,1.78,0.6699,0.5843,13.01,1.43,NULL,NULL,win,NULL,
427,2023-06-10 11:35:42,JOEUSDT,5m,long,2.05,0.3375,0.34738,0.33275,2.93,1.41,0.3483,0.337,3.2,0.15,NULL,NULL,win,NULL,
428,2023-06-10 13:10:16,ADAUSDT,5m,short,8.66,0.2383,0.19064,0.243715,20.0,2.27,0.236,0.2444,0.97,2.56,NULL,NULL,loss,NULL,
429,2023-06-10 13:10:19,SOLUSDT,5m,short,2.99,14.59,12.8895,15.1505,11.66,3.84,14.42,15.43,1.17,5.76,NULL,NULL,loss,NULL,
430,2023-06-10 13:15:22,DOGEUSDT,5m,short,14.34,0.05941,0.0533205,0.059828,10.25,0.7,0.05918,0.05985,0.39,0.74,NULL,NULL,loss,NULL,
431,2023-06-10 13:15:23,MATICUSDT,5m,short,5.75,0.57,0.522785,0.578075,8.28,1.42,0.5694,0.5798,0.11,1.72,NULL,NULL,loss,NULL,
432,2023-06-10 13:15:33,ATOMUSDT,5m,short,2.11,7.77,7.048,8.10725,9.29,4.34,7.725,8.13,0.58,4.63,NULL,NULL,loss,NULL,
433,2023-06-10 13:15:40,EDUUSDT,5m,long,9.23,0.77797,0.86195,0.7690115,10.79,1.15,0.81466,0.76685,4.72,1.43,NULL,NULL,loss,NULL,
434,2023-06-10 13:20:39,EDUUSDT,5m,long,8.81,0.78283,0.862193,0.7739665,10.14,1.13,0.7987,0.7729,2.03,1.27,NULL,NULL,loss,NULL,
435,2023-06-10 13:25:23,MATICUSDT,5m,short,4.59,0.5693,0.52275,0.579275,8.18,1.75,0.5671,0.5813,0.39,2.11,NULL,NULL,loss,NULL,
436,2023-06-10 13:50:42,EDUUSDT,5m,long,6.23,0.79076,0.8625895,0.7794075,9.08,1.44,0.7987,0.77467,1.0,2.03,NULL,NULL,loss,NULL,
437,2023-06-10 13:55:30,ATOMUSDT,5m,long,2.17,7.85,8.11125,7.73125,3.33,1.51,8.13,7.805,3.57,0.57,NULL,NULL,win,NULL,
438,2023-06-10 13:55:37,SUIUSDT,5m,long,4.14,0.609,0.67018,0.594465,10.05,2.39,0.6152,0.5944,1.02,2.4,NULL,NULL,loss,NULL,
439,2023-06-10 14:20:11,TRXUSDT,5m,short,2.79,0.06754,0.066115,0.0680435,2.11,0.75,0.06745,0.06807,0.13,0.78,NULL,NULL,loss,NULL,
440,2023-06-10 14:40:32,ATOMUSDT,5m,long,3.75,7.9,8.11375,7.84395,2.71,0.71,7.956,7.837,0.71,0.8,NULL,NULL,loss,NULL,
441,2023-06-10 14:45:17,DOTUSDT,5m,long,5.03,4.477,4.61285,4.4504,3.03,0.59,4.529,4.448,1.16,0.65,NULL,NULL,loss,NULL,
442,2023-06-10 14:45:44,JOEUSDT,5m,long,6.57,0.3472,0.374465,0.343115,7.85,1.18,0.3509,0.3423,1.07,1.41,NULL,NULL,loss,NULL,
443,2023-06-10 14:55:28,SUSHIUSDT,5m,long,20.67,0.587,0.7067,0.5813,20.39,0.97,0.587,0.581,0.0,1.02,NULL,NULL,loss,NULL,
444,2023-06-10 15:00:20,OPUSDT,5m,long,2.11,1.093,1.1215,1.0797,2.61,1.22,1.093,1.076,0.0,1.56,NULL,NULL,loss,NULL,
445,2023-06-10 15:25:21,OPUSDT,5m,short,10.74,1.075,0.95055,1.0864,11.58,1.06,1.047,1.087,2.6,1.12,NULL,NULL,loss,NULL,
446,2023-06-10 15:25:22,DOGEUSDT,5m,short,8.84,0.05938,0.053319,0.0600545,10.21,1.14,0.05866,0.06011,1.21,1.23,NULL,NULL,loss,NULL,
447,2023-06-10 15:25:31,NEARUSDT,5m,short,3.18,1.201,1.14875,1.21715,4.35,1.34,1.166,1.218,2.91,1.42,NULL,NULL,loss,NULL,
448,2023-06-10 15:55:20,OPUSDT,5m,short,8.29,1.062,0.9499,1.0753,10.56,1.25,1.047,1.078,1.41,1.51,NULL,NULL,loss,NULL,
449,2023-06-10 16:00:10,TRXUSDT,5m,short,3.01,0.06751,0.0661135,0.067966,2.07,0.68,0.0675,0.06798,0.01,0.7,NULL,NULL,loss,NULL,
450,2023-06-10 16:00:19,APTUSDT,5m,short,3.02,5.8304,5.42152,5.96378,7.01,2.29,5.6366,6.0,3.32,2.91,NULL,NULL,loss,NULL,
451,2023-06-10 16:00:22,DOGEUSDT,5m,short,10.86,0.05896,0.053298,0.059473,9.6,0.87,0.05866,0.0595,0.51,0.92,NULL,NULL,loss,NULL,
452,2023-06-10 16:00:24,MATICUSDT,5m,short,3.86,0.5634,0.522455,0.57385,7.27,1.85,0.5545,0.5743,1.58,1.93,NULL,NULL,loss,NULL,
453,2023-06-10 16:00:26,MAGICUSDT,5m,short,21.95,0.6626,0.53758,0.668205,18.87,0.85,0.6605,0.6684,0.32,0.88,NULL,NULL,loss,NULL,
454,2023-06-10 16:00:29,MASKUSDT,5m,short,5.05,3.367,3.10385,3.4183,7.82,1.52,3.319,3.427,1.43,1.78,NULL,NULL,loss,NULL,
455,2023-06-10 16:00:35,GALAUSDT,5m,short,1.91,0.0204,0.0200865,0.0205615,1.54,0.79,0.02025,0.02057,0.74,0.83,NULL,NULL,loss,NULL,
456,2023-06-10 16:10:28,MASKUSDT,5m,short,2.99,3.339,3.10245,3.4169,7.08,2.33,3.319,3.427,0.6,2.64,NULL,NULL,loss,NULL,
457,2023-06-10 16:15:12,ARBUSDT,5m,short,3.79,0.9612,0.76896,1.01117,20.0,5.2,0.9294,1.0162,3.31,5.72,NULL,NULL,loss,NULL,
458,2023-06-10 16:55:27,DYDXUSDT,5m,short,18.8,1.553,1.37155,1.5625,11.68,0.61,1.548,1.566,0.32,0.84,NULL,NULL,loss,NULL,
459,2023-06-10 17:05:11,LUNCUSDT,5m,long,5.38,8.613e-05,8.8676e-05,8.56645e-05,2.96,0.54,8.623e-05,8.554e-05,0.12,0.69,NULL,NULL,loss,NULL,
460,2023-06-10 17:05:19,APTUSDT,5m,long,1.86,5.8788,6.01408,5.80717,2.3,1.22,5.8947,5.8064,0.27,1.23,NULL,NULL,loss,NULL,
461,2023-06-10 17:05:21,SOLUSDT,5m,long,7.6,14.88,16.495,14.671,10.85,1.4,14.89,14.63,0.07,1.68,NULL,NULL,loss,NULL,
462,2023-06-10 17:05:28,DYDXUSDT,5m,long,2.95,1.565,1.6163,1.5479,3.28,1.09,1.567,1.547,0.13,1.15,NULL,NULL,loss,NULL,
463,2023-06-10 17:05:31,ETCUSDT,5m,long,20.58,14.68,16.865,14.5755,14.88,0.71,14.7,14.57,0.14,0.75,NULL,NULL,loss,NULL,
464,2023-06-10 17:05:42,FILUSDT,5m,long,2.6,3.346,3.5189,3.28045,5.17,1.96,3.555,3.31,6.25,1.08,NULL,NULL,win,NULL,
465,2023-06-10 17:15:34,SUIUSDT,5m,long,1.98,0.5965,0.611035,0.58928,2.44,1.21,0.6134,0.5917,2.83,0.8,NULL,NULL,win,NULL,
466,2023-06-10 17:40:13,LUNCUSDT,5m,long,2.69,8.69e-05,8.87145e-05,8.6235e-05,2.09,0.77,8.747e-05,8.62e-05,0.66,0.81,NULL,NULL,loss,NULL,
467,2023-06-10 18:00:27,ETCUSDT,5m,long,22.73,14.67,16.8645,14.575,14.96,0.65,14.68,14.56,0.07,0.75,NULL,NULL,loss,NULL,
468,2023-06-10 18:10:35,FILUSDT,5m,long,4.18,3.408,3.6664,3.3472,7.58,1.78,3.427,3.347,0.56,1.79,NULL,NULL,loss,NULL,
469,2023-06-10 18:35:20,APTUSDT,5m,short,8.56,5.7842,5.214105,5.84975,9.86,1.13,5.6366,5.8586,2.55,1.29,NULL,NULL,loss,NULL,
470,2023-06-10 18:35:29,DYDXUSDT,5m,short,2.52,1.539,1.45635,1.5713,5.37,2.1,1.511,1.582,1.82,2.79,NULL,NULL,loss,NULL,
471,2023-06-10 18:45:17,DOTUSDT,5m,short,4.01,4.426,4.3177,4.4526,2.45,0.6,4.378,4.457,1.08,0.7,NULL,NULL,loss,NULL,
472,2023-06-10 18:50:23,DOGEUSDT,5m,long,4.18,0.06035,0.0618035,0.060008,2.41,0.57,0.06036,0.05997,0.02,0.63,NULL,NULL,loss,NULL,
473,2023-06-10 18:55:31,ETCUSDT,5m,short,1.86,14.59,14.4285,14.6755,1.11,0.59,14.48,14.69,0.75,0.69,NULL,NULL,loss,NULL,
474,2023-06-10 19:05:11,LUNCUSDT,5m,short,3.16,8.573e-05,8.3963e-05,8.6281e-05,2.06,0.64,8.532e-05,8.631e-05,0.48,0.68,NULL,NULL,loss,NULL,
475,2023-06-10 19:15:13,LTCUSDT,5m,short,14.59,75.21,64.7885,75.913,13.86,0.93,74.09,76.06,1.49,1.13,NULL,NULL,loss,NULL,
