deal_id,datetime,pair,timeframe,direction,profit_loss,entry_price,take_price,stop_price,take_dist_perc,stop_dist_perc,best_price,worst_price,best_price_perc,worst_price_perc,current_price,current_price_perc,status,finish_time,indicators
711,2023-06-28 20:40:11,LUNCUSDT,5m,short,13.04,8.701e-05,6.961e-05,8.827e-05,20.0,1.45,8.0e-05,8.828e-05,8.06,1.46,8.825e-05,-1.43,loss,2023-06-30 05:57:17,
712,2023-06-28 20:40:39,EDUUSDT,5m,short,7.74,0.6919,0.5535,0.7092,20.0,2.49,0.543,0.6985,21.52,0.95,0.5849,15.46,win,2023-06-30 16:49:13,
713,2023-06-28 20:45:21,MATICUSDT,5m,short,1.27,0.6247,0.615,0.6314,1.55,1.08,0.6,0.6281,3.95,0.54,0.6039,3.33,win,2023-06-28 22:31:07,
714,2023-06-28 20:45:28,NEARUSDT,5m,short,2.11,1.381,1.352,1.393,2.09,0.87,1.33,1.387,3.69,0.43,1.338,3.11,win,2023-06-28 22:31:08,
715,2023-06-28 20:45:34,SUIUSDT,5m,short,10.57,0.6619,0.5404,0.6728,18.36,1.65,0.6366,0.6731,3.82,1.69,0.6725,-1.6,loss,2023-06-29 12:27:24,
716,2023-06-28 20:45:35,LUNAUSDT,5m,short,1.13,0.6162,0.608,0.6226,1.34,1.03,0.5625,0.6222,8.71,0.97,0.5761,6.51,win,2023-06-28 22:31:02,
717,2023-06-28 21:55:17,DOTUSDT,5m,short,1.5,4.933,4.813,5.006,2.43,1.48,4.767,4.935,3.37,0.04,4.78,3.1,win,2023-06-28 22:32:17,
718,2023-06-28 22:15:17,ADAUSDT,5m,long,1.64,0.2714,0.2753,0.2694,1.44,0.75,0.2719,0.2671,0.18,1.58,0.2676,-1.4,loss,2023-06-28 22:30:48,
719,2023-06-28 22:15:37,LINAUSDT,5m,long,3.29,0.01442,0.0148,0.01432,2.67,0.71,0.01442,0.01428,0.0,0.97,0.01433,-0.62,loss,2023-06-28 22:27:20,
720,2023-06-28 22:30:07,BTCUSDT,5m,short,1.33,30028.89,29610.266,30301.422,1.39,0.91,29882.36,30355.44,0.49,1.09,30348.01,-1.06,loss,2023-06-29 10:34:14,
721,2023-06-28 22:30:09,ETHUSDT,5m,short,3.0,1831.65,1758.33,1854.174,4.0,1.23,1821.39,1854.46,0.56,1.25,1853.78,-1.21,loss,2023-06-29 12:12:17,
722,2023-06-28 22:30:11,LUNCUSDT,5m,short,6.44,8.527e-05,6.822e-05,8.784e-05,20.0,3.01,8.0e-05,8.808e-05,6.18,3.3,8.755e-05,-2.67,loss,2023-06-29 12:39:18,
723,2023-06-28 22:30:13,BNBUSDT,5m,short,10.71,230.6,210.44,232.28,8.74,0.73,225.5,232.6,2.21,0.87,227.1,1.52,loss,2023-06-28 22:32:12,
724,2023-06-28 22:30:20,APTUSDT,5m,short,1.05,6.913,6.852,6.961,0.88,0.69,6.85,7.011,0.91,1.42,6.913,0.0,win,2023-06-28 22:30:48,
725,2023-06-28 22:30:23,OPUSDT,5m,short,1.02,1.206,1.177,1.232,2.39,2.19,1.16,1.209,3.81,0.25,1.169,3.07,win,2023-06-28 22:31:10,
726,2023-06-28 22:30:32,ETCUSDT,5m,short,1.96,17.64,16.8,18.048,4.76,2.31,17.09,18.1,3.12,2.61,18.07,-2.44,loss,2023-06-29 13:21:15,
727,2023-06-28 22:30:33,NEARUSDT,5m,short,1.48,1.36,1.32,1.385,2.94,1.85,1.33,1.386,2.21,1.91,1.385,-1.84,loss,2023-06-29 13:58:17,
728,2023-06-28 22:30:36,ATOMUSDT,5m,short,4.18,9.088,8.724,9.166,4.01,0.86,9.05,9.182,0.42,1.03,9.088,0.0,loss,2023-06-28 22:30:50,
729,2023-06-28 22:30:40,SUIUSDT,5m,short,10.27,0.6561,0.5392,0.6669,17.81,1.65,0.6366,0.6673,2.97,1.71,0.6662,-1.54,loss,2023-06-29 01:54:23,
730,2023-06-28 22:30:43,EDUUSDT,5m,short,13.63,0.6829,0.5463,0.6923,20.0,1.38,0.543,0.6829,20.49,0.0,0.5849,14.35,win,2023-06-30 16:49:14,
731,2023-06-28 22:35:28,MASKUSDT,5m,short,5.87,3.252,2.698,3.343,17.02,2.8,3.226,3.349,0.8,2.98,3.342,-2.77,loss,2023-06-29 02:04:19,
732,2023-06-28 22:35:36,LINAUSDT,5m,short,1.68,0.01409,0.01388,0.01419,1.48,0.75,0.01405,0.01421,0.28,0.85,0.01421,-0.85,loss,2023-06-28 22:50:45,
733,2023-06-28 22:35:39,LUNAUSDT,5m,short,1.13,0.5966,0.5842,0.6067,2.08,1.69,0.5896,0.6106,1.17,2.35,0.6103,-2.3,loss,2023-06-29 10:34:24,
734,2023-06-28 22:45:06,BTCUSDT,5m,short,1.11,29993.99,29603.286,30301.202,1.3,1.02,29948.82,30355.44,0.15,1.21,30348.01,-1.18,loss,2023-06-29 10:34:15,
735,2023-06-28 23:15:21,AVAXUSDT,5m,short,5.38,12.12,11.8,12.168,2.64,0.4,12.12,12.17,0.0,0.41,12.15,-0.25,loss,2023-06-28 23:17:12,
736,2023-06-28 23:25:14,ADAUSDT,5m,long,1.19,0.2681,0.2711,0.2659,1.13,0.81,0.2735,0.2673,2.01,0.3,0.2732,1.9,win,2023-06-29 10:34:10,
737,2023-06-28 23:35:14,ADAUSDT,5m,long,1.19,0.2681,0.2711,0.2659,1.13,0.81,0.2735,0.2676,2.01,0.19,0.2732,1.9,win,2023-06-29 10:34:11,
738,2023-06-28 23:45:17,OPUSDT,5m,long,1.09,1.198,1.224,1.176,2.14,1.8,1.228,1.195,2.5,0.25,1.228,2.5,win,2023-06-29 02:08:25,
739,2023-06-28 23:45:23,MAGICUSDT,5m,long,2.46,0.8257,0.8744,0.8069,5.9,2.28,0.8734,0.7777,5.78,5.81,0.7785,-5.72,loss,2023-06-30 16:48:19,
740,2023-06-28 23:45:25,MASKUSDT,5m,long,1.03,3.273,3.334,3.219,1.86,1.65,3.335,3.269,1.89,0.12,3.335,1.89,win,2023-06-29 01:15:53,
741,2023-06-28 23:45:26,ETCUSDT,5m,long,1.81,17.6,18.184,17.3,3.32,1.7,18.22,17.54,3.52,0.34,18.21,3.47,win,2023-06-29 13:26:14,
742,2023-06-28 23:45:38,JOEUSDT,5m,long,2.53,0.3721,0.3811,0.369,2.41,0.84,0.3814,0.3705,2.5,0.43,0.3811,2.42,win,2023-06-29 12:54:17,
743,2023-06-28 23:50:27,ETCUSDT,5m,long,4.54,17.62,18.188,17.512,3.22,0.61,18.22,17.54,3.41,0.45,18.21,3.35,win,2023-06-29 13:26:15,
744,2023-06-29 00:15:41,EDUUSDT,5m,short,27.47,0.6566,0.5253,0.6608,20.0,0.65,0.6539,0.6625,0.41,0.9,0.6624,-0.88,loss,2023-06-29 00:38:15,
745,2023-06-29 00:40:14,LTCUSDT,5m,long,1.47,83.08,84.128,82.48,1.26,0.72,84.15,82.97,1.29,0.13,84.11,1.24,win,2023-06-29 10:58:15,
746,2023-06-29 00:40:21,OPUSDT,5m,long,1.48,1.207,1.225,1.196,1.52,0.89,1.228,1.206,1.74,0.08,1.228,1.74,win,2023-06-29 02:08:26,
747,2023-06-29 00:40:30,NEARUSDT,5m,long,1.33,1.354,1.376,1.34,1.6,1.06,1.378,1.342,1.77,0.89,1.374,1.48,win,2023-06-29 13:27:20,
748,2023-06-29 00:40:43,JOEUSDT,5m,long,3.22,0.3735,0.3813,0.3715,2.1,0.55,0.3765,0.3714,0.8,0.56,0.3715,-0.54,loss,2023-06-29 10:34:21,
749,2023-06-29 00:50:24,MATICUSDT,5m,long,1.64,0.6198,0.6286,0.6152,1.42,0.74,0.629,0.6156,1.48,0.68,0.6286,1.42,win,2023-06-29 12:46:21,
750,2023-06-29 01:10:20,MATICUSDT,5m,long,2.32,0.6204,0.6287,0.6175,1.34,0.46,0.6214,0.6174,0.16,0.48,0.6176,-0.45,loss,2023-06-29 01:37:21,
751,2023-06-29 01:15:14,LTCUSDT,5m,long,1.42,83.36,84.184,82.892,0.99,0.56,84.22,82.99,1.03,0.44,84.22,1.03,win,2023-06-29 12:23:17,
752,2023-06-29 01:25:33,GALAUSDT,5m,short,2.3,0.02339,0.02294,0.02356,1.92,0.72,0.02332,0.02357,0.3,0.77,0.02356,-0.73,loss,2023-06-29 02:09:17,
753,2023-06-29 01:50:18,SOLUSDT,5m,short,1.39,15.95,15.67,16.13,1.76,1.13,15.95,16.28,0.0,2.07,16.27,-2.01,loss,2023-06-29 10:34:29,
754,2023-06-29 01:50:23,MAGICUSDT,5m,short,1.19,0.8202,0.8079,0.8293,1.5,1.11,0.8202,0.832,0.0,1.44,0.8309,-1.3,loss,2023-06-29 02:14:22,
755,2023-06-29 02:00:34,ATOMUSDT,5m,long,1.11,9.129,9.196,9.082,0.74,0.51,9.202,9.126,0.8,0.03,9.2,0.78,win,2023-06-29 10:46:11,
756,2023-06-29 02:05:26,MASKUSDT,5m,long,1.49,3.338,3.389,3.308,1.53,0.9,3.39,3.337,1.56,0.03,3.388,1.5,win,2023-06-29 11:20:53,
757,2023-06-29 02:10:38,EDUUSDT,5m,long,2.07,0.6715,0.6904,0.6632,2.81,1.24,0.6766,0.6626,0.76,1.33,0.6634,-1.21,loss,2023-06-29 11:26:13,
758,2023-06-29 02:15:22,DOGEUSDT,5m,long,5.95,0.06282,0.06481,0.06254,3.17,0.44,0.06483,0.06271,3.2,0.18,0.06479,3.14,win,2023-06-30 06:21:11,
759,2023-06-29 02:15:26,MAGICUSDT,5m,long,3.63,0.83,0.8753,0.8184,5.46,1.4,0.86,0.8173,3.61,1.53,0.8175,-1.51,loss,2023-06-29 23:22:25,
760,2023-06-29 10:50:43,EDUUSDT,5m,long,1.87,0.6755,0.6912,0.668,2.32,1.12,0.6762,0.6668,0.1,1.29,0.6679,-1.13,loss,2023-06-29 11:06:13,
761,2023-06-29 11:05:33,SUIUSDT,5m,short,1.3,0.6671,0.662,0.6701,0.77,0.45,0.6645,0.6711,0.39,0.6,0.671,-0.58,loss,2023-06-29 12:23:24,
762,2023-06-29 11:15:28,NEARUSDT,5m,short,1.13,1.343,1.333,1.35,0.77,0.54,1.342,1.351,0.07,0.6,1.351,-0.6,loss,2023-06-29 12:11:20,
763,2023-06-29 11:35:18,APTUSDT,5m,short,1.74,7.058,6.961,7.105,1.37,0.66,7.04,7.108,0.26,0.71,7.108,-0.71,loss,2023-06-29 12:26:10,
764,2023-06-29 12:20:19,SOLUSDT,5m,long,1.67,16.56,16.776,16.452,1.3,0.65,16.8,16.55,1.45,0.06,16.77,1.27,win,2023-06-29 12:24:22,
765,2023-06-29 12:20:32,GALAUSDT,5m,long,1.26,0.02382,0.02421,0.02354,1.65,1.16,0.02423,0.02377,1.72,0.21,0.02423,1.72,win,2023-06-29 14:22:14,
766,2023-06-29 12:25:17,DOTUSDT,5m,long,14.54,4.962,5.32,4.942,7.22,0.41,4.963,4.938,0.02,0.48,4.938,-0.48,loss,2023-06-29 13:03:13,
767,2023-06-29 12:25:18,APTUSDT,5m,long,1.94,7.104,7.195,7.066,1.28,0.54,7.212,7.091,1.52,0.18,7.181,1.08,win,2023-06-29 12:56:12,
768,2023-06-29 12:25:26,MASKUSDT,5m,long,2.04,3.444,3.509,3.416,1.88,0.8,3.516,3.426,2.09,0.52,3.51,1.92,win,2023-06-29 13:19:19,
769,2023-06-29 13:15:13,LTCUSDT,5m,long,5.48,84.38,87.252,83.936,3.4,0.53,85.75,83.87,1.62,0.6,84.26,-0.14,loss,2023-06-29 20:06:21,
770,2023-06-29 13:15:17,SOLUSDT,5m,long,10.45,17.32,20.488,17.032,18.29,1.66,19.56,17.01,12.93,1.79,17.41,0.52,loss,2023-06-30 16:49:16,
771,2023-06-29 13:20:30,NEARUSDT,5m,long,1.19,1.37,1.392,1.353,1.64,1.23,1.393,1.369,1.68,0.07,1.392,1.61,win,2023-06-29 14:18:19,
772,2023-06-29 13:30:24,MAGICUSDT,5m,long,2.34,0.8547,0.8677,0.8501,1.52,0.53,0.8578,0.8484,0.36,0.74,0.8487,-0.7,loss,2023-06-29 13:49:17,
773,2023-06-29 13:35:34,SUIUSDT,5m,long,1.14,0.6801,0.6854,0.6765,0.78,0.53,0.6811,0.6763,0.15,0.56,0.6772,-0.43,loss,2023-06-29 13:50:53,
774,2023-06-29 14:05:18,SOLUSDT,5m,long,4.57,17.89,20.602,17.314,15.16,3.22,18.28,17.29,2.18,3.35,17.3,-3.3,loss,2023-06-29 17:55:52,
775,2023-06-29 14:05:36,GALAUSDT,5m,short,1.51,0.02403,0.02378,0.02416,1.03,0.55,0.02401,0.02418,0.08,0.62,0.02416,-0.54,loss,2023-06-29 14:17:15,
776,2023-06-29 14:15:14,LTCUSDT,5m,long,15.85,85.42,95.132,84.88,11.37,0.63,85.75,84.87,0.39,0.64,84.89,-0.62,loss,2023-06-29 16:45:49,
777,2023-06-29 14:15:17,ADAUSDT,5m,long,1.35,0.2772,0.2805,0.2752,1.18,0.74,0.2782,0.275,0.36,0.79,0.2751,-0.76,loss,2023-06-29 16:26:11,
778,2023-06-29 14:25:34,SUIUSDT,5m,long,3.55,0.6848,0.7205,0.6754,5.21,1.37,0.715,0.6699,4.41,2.18,0.6738,-1.61,loss,2023-06-29 22:19:24,
779,2023-06-29 14:30:29,SUSHIUSDT,5m,long,1.82,0.65,0.658,0.6464,1.23,0.55,0.652,0.646,0.31,0.62,0.646,-0.62,loss,2023-06-29 15:53:25,
780,2023-06-29 14:30:32,GALAUSDT,5m,long,2.92,0.02432,0.02538,0.02398,4.34,1.38,0.02458,0.02396,1.07,1.48,0.02399,-1.36,loss,2023-06-29 18:34:15,
781,2023-06-29 14:30:34,SUIUSDT,5m,long,5.89,0.6884,0.7212,0.6835,4.76,0.71,0.69,0.6831,0.23,0.77,0.6831,-0.77,loss,2023-06-29 14:34:21,
782,2023-06-29 14:40:06,BTCUSDT,5m,short,1.18,30581.59,30385.406,30702.55,0.64,0.4,30566.0,30705.04,0.05,0.4,30704.0,-0.4,loss,2023-06-29 15:18:12,
783,2023-06-29 15:00:14,LTCUSDT,5m,long,2.34,85.59,87.334,84.942,2.04,0.76,85.75,84.87,0.19,0.84,84.89,-0.82,loss,2023-06-29 16:45:50,
784,2023-06-29 15:00:27,MATICUSDT,5m,long,6.07,0.6416,0.697,0.6331,8.63,1.33,0.644,0.6326,0.37,1.4,0.6328,-1.37,loss,2023-06-29 16:45:52,
785,2023-06-29 15:00:33,ETCUSDT,5m,long,23.12,18.32,22.28,18.164,21.62,0.85,18.59,18.15,1.47,0.93,18.17,-0.82,loss,2023-06-29 16:45:47,
786,2023-06-29 15:00:39,GALAUSDT,5m,long,3.32,0.02444,0.0254,0.02418,3.93,1.08,0.02458,0.02414,0.57,1.23,0.02422,-0.9,loss,2023-06-29 16:59:18,
787,2023-06-29 15:15:26,DYDXUSDT,5m,long,1.19,2.0,2.034,1.975,1.68,1.26,2.004,1.972,0.2,1.4,1.973,-1.35,loss,2023-06-29 16:58:15,
788,2023-06-29 15:15:41,FILUSDT,5m,long,1.4,3.888,3.938,3.858,1.28,0.77,3.891,3.857,0.08,0.8,3.857,-0.8,loss,2023-06-29 15:54:17,
789,2023-06-29 15:25:18,APTUSDT,5m,short,1.92,7.378,7.176,7.474,2.73,1.3,7.17,7.408,2.82,0.41,7.178,2.71,win,2023-06-29 20:05:41,
790,2023-06-29 16:15:07,BTCUSDT,5m,long,14.14,30741.61,36889.932,30333.13,20.0,1.33,30843.98,30303.0,0.33,1.43,30387.67,-1.15,loss,2023-06-29 23:24:13,
791,2023-06-29 16:15:27,MASKUSDT,5m,long,1.2,3.516,3.542,3.499,0.75,0.48,3.531,3.498,0.43,0.51,3.499,-0.48,loss,2023-06-29 16:23:22,
792,2023-06-29 16:20:27,ETCUSDT,5m,long,29.05,18.36,22.288,18.24,21.39,0.65,18.38,18.2,0.11,0.87,18.22,-0.76,loss,2023-06-29 16:26:18,
793,2023-06-29 16:45:23,MATICUSDT,5m,short,1.84,0.6328,0.6267,0.6353,0.96,0.4,0.6257,0.6346,1.12,0.28,0.6271,0.9,win,2023-06-29 17:51:19,
794,2023-06-29 16:45:29,ETCUSDT,5m,short,7.63,18.17,16.306,18.398,10.26,1.25,17.83,18.4,1.87,1.27,18.39,-1.21,loss,2023-06-30 03:43:15,
795,2023-06-29 17:00:21,OPUSDT,5m,short,1.49,1.229,1.212,1.239,1.37,0.78,1.211,1.236,1.46,0.57,1.218,0.9,win,2023-06-29 20:06:25,
796,2023-06-29 17:00:29,ETCUSDT,5m,short,8.84,18.14,16.3,18.332,10.14,1.06,17.83,18.37,1.71,1.27,18.32,-0.99,loss,2023-06-30 03:35:49,
797,2023-06-29 17:00:39,EDUUSDT,5m,short,14.83,0.6537,0.523,0.662,20.0,1.26,0.6506,0.6621,0.47,1.28,0.6621,-1.28,loss,2023-06-29 17:29:14,
798,2023-06-29 17:55:16,APTUSDT,5m,short,1.17,7.203,7.104,7.277,1.37,1.03,7.189,7.284,0.19,1.12,7.254,-0.71,loss,2023-06-29 18:16:11,
799,2023-06-29 17:55:20,OPUSDT,5m,short,4.85,1.218,1.172,1.226,3.81,0.69,1.216,1.227,0.16,0.74,1.227,-0.74,loss,2023-06-29 18:25:50,
800,2023-06-29 17:55:25,MAGICUSDT,5m,short,4.03,0.8336,0.8085,0.839,3.01,0.65,0.8319,0.8396,0.2,0.72,0.8394,-0.7,loss,2023-06-29 18:19:20,
801,2023-06-29 17:55:40,JOEUSDT,5m,short,1.67,0.3802,0.3732,0.3839,1.85,0.98,0.3759,0.3843,1.13,1.08,0.3843,-1.08,loss,2023-06-30 05:15:45,
802,2023-06-29 18:10:26,MAGICUSDT,5m,short,1.58,0.8338,0.8085,0.8487,3.03,1.78,0.8332,0.8497,0.07,1.91,0.8484,-1.75,loss,2023-06-29 19:09:19,
803,2023-06-29 18:10:35,LINAUSDT,5m,short,1.25,0.01425,0.01397,0.01445,1.93,1.4,0.01394,0.01437,2.18,0.84,0.01394,2.18,win,2023-06-29 23:22:20,
804,2023-06-29 18:15:37,LINAUSDT,5m,short,3.1,0.0142,0.01396,0.01427,1.69,0.44,0.01414,0.01429,0.42,0.63,0.01427,-0.49,loss,2023-06-29 18:18:17,
805,2023-06-29 18:25:33,LINAUSDT,5m,short,1.41,0.01426,0.01397,0.01444,2.0,1.29,0.01394,0.01437,2.24,0.77,0.01394,2.24,win,2023-06-29 23:22:21,
806,2023-06-29 18:55:40,JOEUSDT,5m,short,2.28,0.3795,0.373,0.3819,1.71,0.63,0.3781,0.3828,0.37,0.87,0.3821,-0.69,loss,2023-06-29 19:07:16,
807,2023-06-29 19:10:11,ARBUSDT,5m,long,1.42,1.144,1.163,1.132,1.71,1.07,1.144,1.131,0.0,1.14,1.132,-1.05,loss,2023-06-29 20:04:11,
808,2023-06-29 19:10:36,LUNAUSDT,5m,long,1.59,0.6133,0.6281,0.6048,2.41,1.39,0.6141,0.6046,0.13,1.42,0.6063,-1.14,loss,2023-06-29 23:24:21,
809,2023-06-29 19:10:39,EDUUSDT,5m,long,1.43,0.663,0.6761,0.6547,1.98,1.25,0.665,0.654,0.3,1.36,0.6568,-0.94,loss,2023-06-29 20:06:15,
810,2023-06-29 19:40:21,MATICUSDT,5m,short,1.24,0.6246,0.615,0.6314,1.54,1.1,0.6167,0.6333,1.26,1.39,0.6331,-1.36,loss,2023-06-30 05:14:21,
811,2023-06-29 19:50:13,BNBUSDT,5m,short,1.42,233.3,230.98,234.62,0.99,0.57,231.7,234.8,0.69,0.64,234.7,-0.6,loss,2023-06-30 05:13:11,
812,2023-06-29 19:50:20,OPUSDT,5m,short,1.12,1.219,1.202,1.232,1.38,1.08,1.2,1.23,1.56,0.9,1.201,1.48,win,2023-06-30 04:06:26,
813,2023-06-29 20:05:17,APTUSDT,5m,short,1.51,7.178,7.099,7.221,1.1,0.6,7.153,7.226,0.35,0.67,7.226,-0.67,loss,2023-06-29 20:07:10,
814,2023-06-29 20:05:25,MAGICUSDT,5m,short,3.62,0.8288,0.8075,0.8338,2.57,0.61,0.8242,0.8339,0.56,0.62,0.8338,-0.6,loss,2023-06-29 20:08:19,
815,2023-06-29 20:10:12,ARBUSDT,5m,long,4.12,1.138,1.169,1.131,2.76,0.57,1.139,1.129,0.09,0.79,1.131,-0.62,loss,2023-06-29 20:12:10,
816,2023-06-29 20:10:22,MATICUSDT,5m,long,1.32,0.6252,0.6313,0.6215,0.97,0.6,0.6265,0.6214,0.21,0.61,0.6214,-0.61,loss,2023-06-29 21:03:20,
817,2023-06-29 20:10:26,MASKUSDT,5m,long,1.04,3.413,3.459,3.375,1.34,1.13,3.427,3.364,0.41,1.44,3.368,-1.32,loss,2023-06-29 23:22:26,
818,2023-06-29 20:15:15,BNBUSDT,5m,short,1.43,232.9,230.9,233.98,0.86,0.46,232.9,234.0,0.0,0.47,234.0,-0.47,loss,2023-06-29 20:19:12,
819,2023-06-29 20:30:10,LUNCUSDT,5m,long,1.27,8.666e-05,8.765e-05,8.6e-05,1.14,0.76,8.777e-05,8.611e-05,1.28,0.63,8.768e-05,1.18,win,2023-06-30 03:09:23,
820,2023-06-29 21:15:39,EDUUSDT,5m,short,9.37,0.645,0.516,0.6582,20.0,2.05,0.617,0.662,4.34,2.64,0.6588,-2.14,loss,2023-06-30 06:28:13,
821,2023-06-29 21:30:12,ARBUSDT,5m,long,2.48,1.135,1.162,1.125,2.35,0.84,1.139,1.124,0.35,0.97,1.127,-0.7,loss,2023-06-29 23:23:11,
822,2023-06-29 21:30:33,GALAUSDT,5m,long,2.79,0.02401,0.02442,0.02389,1.7,0.5,0.02444,0.02395,1.79,0.25,0.02444,1.79,win,2023-06-30 00:21:15,
823,2023-06-29 21:40:37,FILUSDT,5m,long,1.9,3.839,3.928,3.797,2.31,1.09,3.857,3.792,0.47,1.22,3.806,-0.86,loss,2023-06-29 23:25:50,
824,2023-06-29 21:45:17,SOLUSDT,5m,long,2.1,17.72,18.168,17.528,2.53,1.08,17.8,17.44,0.45,1.58,17.49,-1.3,loss,2023-06-29 23:25:58,
825,2023-06-29 21:50:24,MAGICUSDT,5m,long,2.23,0.8293,0.847,0.8223,2.13,0.84,0.8322,0.8217,0.35,0.92,0.8221,-0.87,loss,2023-06-29 22:28:21,
826,2023-06-29 21:55:17,SOLUSDT,5m,long,4.09,17.76,18.176,17.676,2.34,0.47,17.8,17.65,0.23,0.62,17.65,-0.62,loss,2023-06-29 22:17:26,
827,2023-06-29 21:55:23,MAGICUSDT,5m,long,2.06,0.8297,0.8471,0.8223,2.09,0.9,0.8322,0.8217,0.3,0.96,0.8221,-0.92,loss,2023-06-29 22:28:22,
828,2023-06-29 22:55:21,DOGEUSDT,5m,long,8.63,0.0633,0.06731,0.06289,6.33,0.64,0.06344,0.06277,0.22,0.84,0.06284,-0.73,loss,2023-06-29 23:25:47,
829,2023-06-29 22:55:25,MAGICUSDT,5m,long,2.15,0.8281,0.8467,0.8204,2.25,0.93,0.8312,0.8186,0.37,1.15,0.8203,-0.94,loss,2023-06-29 23:16:22,
830,2023-06-29 23:00:10,LUNCUSDT,5m,long,1.2,8.699e-05,8.786e-05,8.639e-05,1.0,0.69,8.716e-05,8.631e-05,0.2,0.78,8.65e-05,-0.56,loss,2023-06-29 23:23:23,
831,2023-06-29 23:00:24,DYDXUSDT,5m,long,2.15,1.963,1.989,1.953,1.3,0.49,1.967,1.951,0.2,0.61,1.951,-0.61,loss,2023-06-29 23:08:13,
832,2023-06-29 23:15:29,MASKUSDT,5m,short,1.13,3.384,3.334,3.424,1.49,1.17,3.347,3.434,1.09,1.48,3.429,-1.33,loss,2023-06-30 03:20:51,
833,2023-06-29 23:25:09,TRXUSDT,5m,short,1.52,0.07418,0.07336,0.07462,1.11,0.6,0.07416,0.07463,0.03,0.61,0.07462,-0.59,loss,2023-06-30 01:33:25,
834,2023-06-29 23:25:32,NEARUSDT,5m,short,2.5,1.341,1.316,1.349,1.85,0.63,1.339,1.35,0.15,0.67,1.348,-0.52,loss,2023-06-30 00:26:21,
835,2023-06-29 23:25:39,LUNAUSDT,5m,short,3.04,0.6037,0.5707,0.6139,5.46,1.69,0.6022,0.614,0.25,1.71,0.614,-1.71,loss,2023-06-30 02:28:20,
836,2023-06-29 23:25:41,EDUUSDT,5m,short,6.53,0.6275,0.502,0.6461,20.0,2.97,0.617,0.6468,1.67,3.08,0.6465,-3.03,loss,2023-06-30 05:39:14,
837,2023-06-29 23:40:37,EDUUSDT,5m,short,5.94,0.6259,0.5008,0.6464,20.0,3.28,0.617,0.6468,1.42,3.34,0.6465,-3.29,loss,2023-06-30 05:39:15,
838,2023-06-30 00:05:10,LUNCUSDT,5m,long,1.81,8.668e-05,8.766e-05,8.625e-05,1.13,0.5,8.777e-05,8.652e-05,1.26,0.18,8.768e-05,1.15,win,2023-06-30 03:09:23,
839,2023-06-30 00:05:28,NEARUSDT,5m,long,1.17,1.347,1.361,1.337,1.01,0.71,1.357,1.336,0.74,0.82,1.338,-0.67,loss,2023-06-30 03:58:21,
840,2023-06-30 00:15:19,APTUSDT,5m,long,1.42,7.142,7.211,7.104,0.96,0.54,7.204,7.1,0.87,0.59,7.106,-0.5,loss,2023-06-30 03:57:11,
841,2023-06-30 00:15:27,DYDXUSDT,5m,long,2.51,1.948,1.978,1.938,1.52,0.49,1.98,1.946,1.64,0.1,1.98,1.64,win,2023-06-30 01:24:15,
842,2023-06-30 00:25:39,FILUSDT,5m,long,1.83,3.815,3.865,3.792,1.32,0.6,3.867,3.802,1.36,0.34,3.864,1.28,win,2023-06-30 05:10:47,
843,2023-06-30 00:35:41,EDUUSDT,5m,long,1.04,0.6298,0.6404,0.6205,1.69,1.46,0.641,0.6256,1.78,0.67,0.641,1.78,win,2023-06-30 02:27:18,
844,2023-06-30 00:45:33,LINAUSDT,5m,long,1.29,0.01401,0.01415,0.01392,0.97,0.61,0.01413,0.01391,0.86,0.71,0.01391,-0.71,loss,2023-06-30 03:51:18,
845,2023-06-30 00:45:35,SUIUSDT,5m,long,1.17,0.6791,0.6852,0.6749,0.9,0.62,0.6837,0.6747,0.68,0.65,0.6752,-0.57,loss,2023-06-30 03:47:22,
846,2023-06-30 00:50:10,LUNCUSDT,5m,short,1.1,8.687e-05,8.626e-05,8.729e-05,0.7,0.48,8.678e-05,8.73e-05,0.1,0.49,8.729e-05,-0.48,loss,2023-06-30 01:37:22,
847,2023-06-30 01:00:32,ATOMUSDT,5m,short,1.22,9.047,8.946,9.117,1.11,0.77,8.93,9.097,1.29,0.55,8.933,1.26,win,2023-06-30 03:11:12,
848,2023-06-30 01:05:30,ATOMUSDT,5m,short,1.11,9.043,8.945,9.117,1.08,0.82,8.93,9.097,1.25,0.6,8.933,1.22,win,2023-06-30 03:11:13,
849,2023-06-30 01:10:17,SOLUSDT,5m,long,2.46,17.85,18.194,17.73,1.93,0.67,18.2,17.77,1.96,0.45,18.18,1.85,win,2023-06-30 03:09:28,
850,2023-06-30 01:10:35,FILUSDT,5m,long,3.66,3.828,3.926,3.805,2.55,0.6,3.852,3.802,0.63,0.68,3.808,-0.52,loss,2023-06-30 04:06:19,
851,2023-06-30 01:15:24,MAGICUSDT,5m,long,1.73,0.8267,0.837,0.8218,1.25,0.6,0.8297,0.821,0.36,0.69,0.8216,-0.62,loss,2023-06-30 02:15:51,
852,2023-06-30 01:25:17,SOLUSDT,5m,long,3.6,17.82,18.188,17.736,2.07,0.47,18.2,17.8,2.13,0.11,18.18,2.02,win,2023-06-30 03:09:29,
853,2023-06-30 01:25:36,FILUSDT,5m,long,3.13,3.831,3.926,3.805,2.48,0.69,3.852,3.802,0.55,0.76,3.808,-0.6,loss,2023-06-30 04:06:20,
